date,open,high,low,close,adj_close,volume
2018-12-31,109.1500015258789,110.23999786376953,107.86000061035156,108.79000091552734,94.00917053222656,6309600
2019-01-02,107.33999633789062,111.68000030517578,107.0999984741211,110.69000244140625,95.65101623535156,6384800
2019-01-03,111.05999755859375,111.29000091552734,108.06999969482422,108.56999969482422,93.8190689086914,6496200
2019-01-04,110.27999877929688,110.98999786376953,109.47000122070312,110.81999969482422,95.76336669921875,7952500
2019-01-07,111.05999755859375,112.93000030517578,109.91999816894531,112.26000213623047,97.0077133178711,5712700
2019-01-08,113.4000015258789,113.79000091552734,111.66999816894531,111.7699966430664,96.58428955078125,5674900
2019-01-09,112.69000244140625,114.0,112.44999694824219,113.2699966430664,97.88048553466797,7097000
2019-01-10,112.51000213623047,113.62999725341797,111.70999908447266,113.44999694824219,98.03604125976562,6078300
2019-01-11,113.0,113.05000305175781,111.66999816894531,112.54000091552734,97.24968719482422,4491700
2019-01-14,111.33999633789062,112.33999633789062,111.08000183105469,111.72000122070312,96.54109191894531,6121700
2019-01-15,111.9800033569336,113.06999969482422,111.51000213623047,112.12000274658203,96.88674926757812,4226100
2019-01-16,111.43000030517578,112.31999969482422,111.22000122070312,111.4000015258789,96.26455688476562,5624100
2019-01-17,110.75,112.29000091552734,110.16999816894531,111.95999908447266,96.74845886230469,4442700
2019-01-18,113.98999786376953,114.6500015258789,113.05999755859375,114.37000274658203,98.83103942871094,9382000
2019-01-22,113.12000274658203,113.44999694824219,111.94999694824219,112.33999633789062,97.07684326171875,7242000
2019-01-23,112.37999725341797,112.66999816894531,110.41999816894531,111.38999938964844,96.25592041015625,6082300
2019-01-24,111.02999877929688,113.81999969482422,110.91000366210938,113.51000213623047,98.087890625,8470700
2019-01-25,114.05999755859375,114.77999877929688,112.98999786376953,113.22000122070312,97.83729553222656,6261800
2019-01-28,111.91000366210938,112.56999969482422,111.06999969482422,112.16999816894531,96.92994689941406,6886600
2019-01-29,113.02999877929688,113.3499984741211,111.7699966430664,111.83000183105469,96.63614654541016,5359900
2019-01-30,112.52999877929688,113.6500015258789,111.9800033569336,113.01000213623047,97.65583038330078,7941700
2019-01-31,113.80000305175781,115.41000366210938,113.37999725341797,114.6500015258789,99.072998046875,11225600
2019-02-01,116.6500015258789,119.25,116.5999984741211,118.37000274658203,102.28758239746094,10934300
2019-02-04,117.5,119.75,116.30999755859375,119.73999786376953,103.471435546875,7987900
2019-02-05,119.62000274658203,119.86000061035156,118.69000244140625,119.4800033569336,103.24678802490234,6887400
2019-02-06,119.0,119.58999633789062,118.69000244140625,118.87999725341797,102.72827911376953,4990400
2019-02-07,118.01000213623047,118.51000213623047,116.51000213623047,118.2300033569336,102.16659545898438,7281900
2019-02-08,117.73999786376953,117.88999938964844,115.91999816894531,117.58000183105469,101.60491180419922,5671000
2019-02-11,116.93000030517578,117.36000061035156,116.38999938964844,116.94999694824219,101.06050872802734,4859600
2019-02-12,118.33000183105469,118.87000274658203,117.61000061035156,118.72000122070312,102.59001159667969,5400700
2019-02-13,119.16000366210938,120.38999938964844,118.69999694824219,119.56999969482422,103.32453155517578,5935900
2019-02-14,118.37000274658203,119.52999877929688,117.66000366210938,118.16000366210938,103.13253021240234,5406500
2019-02-15,119.62000274658203,119.86000061035156,118.58999633789062,119.3499984741211,104.17117309570312,6209800
2019-02-19,118.9000015258789,119.86000061035156,118.45999908447266,119.30999755859375,104.1362533569336,4277800
2019-02-20,119.30999755859375,120.72000122070312,119.0,120.27999877929688,104.98290252685547,5940600
2019-02-21,120.06999969482422,120.31999969482422,118.38999938964844,119.13999938964844,103.98788452148438,5139400
2019-02-22,120.27999877929688,120.45999908447266,118.8499984741211,119.38999938964844,104.20609283447266,4517600
2019-02-25,119.41000366210938,120.41999816894531,119.37000274658203,119.62000274658203,104.4068374633789,5196600
2019-02-26,119.80999755859375,120.97000122070312,119.68000030517578,119.94000244140625,104.6861572265625,5445600
2019-02-27,120.29000091552734,121.29000091552734,119.88999938964844,120.08000183105469,104.80833435058594,5289800
2019-02-28,120.0,120.16000366210938,118.48999786376953,119.58000183105469,104.37191772460938,6406500
2019-03-01,120.38999938964844,122.04000091552734,120.16999816894531,122.02999877929688,106.51033020019531,7743600
2019-03-04,122.66999816894531,122.83999633789062,120.55000305175781,122.12000274658203,106.58889770507812,7499500
2019-03-05,121.87000274658203,123.3499984741211,121.58999633789062,123.29000091552734,107.61009216308594,7345200
2019-03-06,123.16999816894531,124.69999694824219,122.30000305175781,123.52999877929688,107.81954956054688,7599900
2019-03-07,123.41999816894531,123.5,121.69999694824219,121.94000244140625,106.43177795410156,7201100
2019-03-08,120.0999984741211,121.93000030517578,119.19999694824219,121.62000274658203,106.1524887084961,7014100
2019-03-11,122.87000274658203,124.19999694824219,122.75,123.62000274658203,107.89812469482422,6088600
2019-03-12,123.83999633789062,124.95999908447266,123.37999725341797,123.9000015258789,108.14250946044922,6184300
2019-03-13,124.5999984741211,124.93000030517578,123.9000015258789,124.66999816894531,108.81458282470703,4707000
2019-03-14,124.76000213623047,125.45999908447266,124.4800033569336,124.5999984741211,108.75348663330078,5146400
2019-03-15,124.58999633789062,125.41999816894531,124.3499984741211,125.30999755859375,109.3731918334961,10449700
2019-03-18,125.20999908447266,126.12999725341797,125.16999816894531,125.87999725341797,109.87068939208984,5586900
2019-03-19,126.55999755859375,126.91999816894531,124.73999786376953,125.27999877929688,109.34700012207031,5096800
2019-03-20,125.04000091552734,126.33999633789062,124.68000030517578,124.69000244140625,108.83204650878906,6708500
2019-03-21,124.87000274658203,125.95999908447266,124.51000213623047,125.86000061035156,109.85323333740234,5050400
2019-03-22,124.8499984741211,124.9000015258789,122.69999694824219,123.08999633789062,107.43551635742188,5786800
2019-03-25,122.93000030517578,123.3499984741211,122.30999755859375,122.88999938964844,107.2609634399414,3837500
2019-03-26,123.7699966430664,124.91000366210938,123.37999725341797,124.12999725341797,108.34326171875,4079800
2019-03-27,123.9800033569336,124.4800033569336,122.0199966430664,122.79000091552734,107.17369079589844,3727800
