date,open,high,low,close,adj_close,volume
2018-12-31,92.66999816894531,93.38999938964844,92.25,93.1500015258789,88.3961181640625,7005800
2019-01-02,91.63999938964844,93.6500015258789,91.63999938964844,93.33999633789062,88.57640075683594,8152700
2019-01-03,93.20999908447266,94.70999908447266,92.69999694824219,92.86000061035156,88.12091064453125,8277300
2019-01-04,93.20999908447266,93.66000366210938,92.69000244140625,93.44000244140625,88.67131042480469,8029100
2019-01-07,93.62000274658203,95.16999816894531,93.18000030517578,94.54000091552734,89.71517944335938,7789700
2019-01-08,95.05999755859375,95.76000213623047,93.91000366210938,95.19999694824219,90.34147644042969,7200900
2019-01-09,95.70999908447266,96.13999938964844,94.7699966430664,94.88999938964844,90.04730224609375,6272300
2019-01-10,93.87999725341797,94.9800033569336,93.12000274658203,94.95999908447266,90.11373901367188,9396300
2019-01-11,94.98999786376953,95.29000091552734,94.55000305175781,94.83999633789062,89.99987030029297,5394600
2019-01-14,94.4800033569336,95.44999694824219,94.27999877929688,94.94999694824219,90.10425567626953,7085100
2019-01-15,95.47000122070312,96.5999984741211,95.37999725341797,96.25,91.33790588378906,7058200
2019-01-16,95.93000030517578,96.86000061035156,95.83000183105469,96.3499984741211,91.43279266357422,5410000
2019-01-17,96.31999969482422,97.20999908447266,96.16000366210938,96.73999786376953,91.80290222167969,5614500
2019-01-18,96.94999694824219,98.19999694824219,96.8499984741211,97.7300033569336,92.74237060546875,6120600
2019-01-22,97.1500015258789,98.43000030517578,96.77999877929688,97.48999786376953,92.5146255493164,8063200
2019-01-23,98.87000274658203,99.3499984741211,97.52999877929688,98.70999908447266,93.67234802246094,8345800
2019-01-24,98.19999694824219,98.45999908447266,96.43000030517578,98.36000061035156,93.34021759033203,7609700
2019-01-25,98.75,98.91000366210938,96.75,96.94000244140625,91.99269104003906,7218200
2019-01-28,96.52999877929688,97.06999969482422,96.08000183105469,97.05999755859375,92.1065673828125,5875800
2019-01-29,96.7699966430664,97.16000366210938,96.51000213623047,96.70999908447266,91.77442932128906,5253400
2019-01-30,96.68000030517578,96.80000305175781,94.26000213623047,94.80000305175781,89.96189880371094,11849300
2019-01-31,94.62999725341797,96.87000274658203,94.62999725341797,95.83000183105469,90.93933868408203,14723000
2019-02-01,95.91999816894531,96.0,93.11000061035156,93.86000061035156,89.06988525390625,12591900
2019-02-04,93.86000061035156,94.7699966430664,93.3499984741211,94.7699966430664,89.93343353271484,7268600
2019-02-05,95.25,95.94000244140625,95.0199966430664,95.5999984741211,90.7210693359375,6099900
2019-02-06,95.43000030517578,96.01000213623047,95.22000122070312,95.63999938964844,90.75904083251953,4264900
2019-02-07,95.11000061035156,96.81999969482422,95.0,96.7300033569336,91.79341888427734,7010100
2019-02-08,96.33999633789062,96.69000244140625,95.13999938964844,95.58000183105469,90.70211029052734,6169200
2019-02-11,95.6500015258789,96.3499984741211,95.63999938964844,96.19999694824219,91.29045867919922,5542800
2019-02-12,96.81999969482422,97.16999816894531,96.5,96.97000122070312,92.02116394042969,5881300
2019-02-13,97.30000305175781,98.0,97.08999633789062,97.94000244140625,92.9416732788086,5458500
2019-02-14,97.68000030517578,99.19999694824219,97.0199966430664,98.5199966430664,93.49205780029297,7200800
2019-02-15,98.9800033569336,100.0,98.86000061035156,99.98999786376953,94.88703155517578,9481000
2019-02-19,102.37999725341797,104.18000030517578,102.06999969482422,102.19999694824219,96.98423767089844,20697300
2019-02-20,101.80999755859375,102.33999633789062,98.6500015258789,99.87999725341797,94.78264617919922,17631800
2019-02-21,99.66000366210938,99.91999816894531,98.91000366210938,99.38999938964844,94.31766510009766,6413200
2019-02-22,99.81999969482422,100.16000366210938,99.13999938964844,99.55000305175781,94.469482421875,8086900
2019-02-25,100.12000274658203,100.12999725341797,99.05000305175781,99.12000274658203,94.06145477294922,9235000
2019-02-26,99.0199966430664,99.05999755859375,97.87000274658203,98.69000244140625,93.65339660644531,8488100
2019-02-27,98.12000274658203,98.38999938964844,97.58999633789062,98.11000061035156,93.10297393798828,7902300
2019-02-28,98.11000061035156,99.47000122070312,97.7699966430664,98.98999786376953,93.93807220458984,11375900
2019-03-01,99.47000122070312,99.55999755859375,97.12000274658203,97.93000030517578,92.93217468261719,10352500
2019-03-04,98.12000274658203,98.58999633789062,97.37000274658203,97.8499984741211,92.85624694824219,7683800
2019-03-05,98.12999725341797,99.19000244140625,98.08999633789062,98.33999633789062,93.32124328613281,6119300
2019-03-06,98.2699966430664,99.0,97.86000061035156,98.26000213623047,93.24532318115234,4696600
2019-03-07,97.70999908447266,98.19999694824219,97.23999786376953,97.44999694824219,92.4766616821289,6126600
2019-03-08,97.55000305175781,98.41999816894531,97.0,97.58999633789062,92.6095199584961,5659000
2019-03-11,98.04000091552734,98.58000183105469,97.81999969482422,98.4800033569336,93.45409393310547,5345300
2019-03-12,98.52999877929688,98.73999786376953,98.05000305175781,98.37000274658203,93.34971618652344,5070500
2019-03-13,98.69999694824219,99.3499984741211,98.38999938964844,99.02999877929688,93.97603607177734,5482300
2019-03-14,98.41000366210938,98.43000030517578,97.58999633789062,98.22000122070312,93.70890045166016,4925800
2019-03-15,98.27999877929688,98.51000213623047,97.5999984741211,98.41999816894531,93.89971160888672,14600000
2019-03-18,98.30000305175781,99.7699966430664,98.26000213623047,99.66000366210938,95.082763671875,5770100
2019-03-19,99.98999786376953,100.48999786376953,99.56999969482422,99.8499984741211,95.26402282714844,5414400
2019-03-20,99.19999694824219,99.55000305175781,98.54000091552734,98.63999938964844,94.10960388183594,6323100
2019-03-21,98.25,99.12999725341797,98.0999984741211,99.05999755859375,94.51029968261719,6551000
2019-03-22,98.58000183105469,99.52999877929688,97.94000244140625,98.27999877929688,93.7661361694336,6708100
2019-03-25,97.80000305175781,98.62000274658203,97.62999725341797,98.16999816894531,93.66118621826172,5407400
2019-03-26,98.36000061035156,98.8499984741211,98.02999877929688,98.31999969482422,93.80430603027344,4945900
2019-03-27,98.13999938964844,98.86000061035156,95.0,97.20999908447266,92.74527740478516,8471200
2019-03-28,97.58999633789062,97.87000274658203,96.52999877929688,97.12999725341797,92.6689453125,8054300
2019-03-29,97.58999633789062,97.66999816894531,97.04000091552734,97.52999877929688,93.05057525634766,7439900
2019-04-01,97.97000122070312,98.36000061035156,97.55999755859375,97.81999969482422,93.32726287841797,8505800
2019-04-02,97.76000213623047,98.30999755859375,96.9000015258789,96.94000244140625,92.48767852783203,6274000
